time,paris_blh,paris_d2m,paris_skt,paris_sp,paris_ssrd,paris_t2m,paris_tcc,paris_tp,paris_u10,paris_v10
2014-03-21,836.658,277.99994,282.86316,99792.31,349629.34,283.29865,0.9130338,5.9366226e-05,3.2189434,2.853204
2014-03-22,1102.5289,275.7035,281.29416,99269.59,467786.66,281.61136,0.7634519,3.9219856e-05,3.8559062,3.332887
2014-03-23,835.2734,274.723,279.06516,99669.81,565698.7,278.70767,0.56754047,0.00010677179,4.044155,-0.14696884
2014-03-24,541.8411,273.09384,279.07883,100096.66,529093.3,278.971,0.6388232,0.0,0.657032,0.7368946
2014-03-25,366.4779,276.0319,277.94412,99545.18,181122.67,278.76562,0.9123815,0.00018586715,-1.1868922,1.6683642
2014-03-26,654.11676,273.37238,279.21677,100039.195,742632.0,279.10565,0.5722351,6.0002008e-06,-0.3647709,-3.044717
2014-03-27,531.6849,273.3265,279.0834,99844.09,750013.3,279.23227,0.71442795,0.0,-1.2765465,0.78501767
2014-03-28,537.04816,272.8835,281.0095,100097.414,762810.7,282.22543,0.7023646,0.0,-2.4847438,1.5239156
2014-03-29,559.35767,274.81458,284.77606,100126.625,772445.3,285.62985,0.6364479,0.0,-2.9263299,2.6915486
2014-03-30,311.74503,277.92648,286.10886,100125.43,614909.3,286.12753,0.78135556,0.0,-1.08962,2.4415557
2014-03-31,316.9235,280.08884,285.21548,100072.28,689858.7,285.858,0.7502403,4.271666e-06,-0.023578644,1.8724327
2014-04-01,389.98425,280.6367,286.4985,99775.79,724122.7,287.05057,0.7616501,0.0,-1.3070507,1.240537
2014-04-02,327.79883,281.40942,286.90604,99132.24,649285.3,287.47058,0.886996,0.0,-2.253785,1.7176819
2014-04-03,614.456,281.99808,287.23157,98929.125,523616.0,287.75223,0.9651718,3.0914944e-05,0.42225075,2.6299336
2014-04-04,520.1805,281.9637,285.5813,99731.75,467925.34,285.10928,0.9095535,0.0,1.291699,-2.2473228
2014-04-05,543.20575,280.76016,286.2911,100398.38,612266.7,285.70285,0.59420776,0.0,2.0526676,1.3766962
2014-04-06,500.3303,284.81317,286.65585,100580.6,228677.33,287.9117,0.9123828,1.2358029e-05,1.8002142,2.8611882
2014-04-07,720.0406,284.3397,287.8015,100133.75,443112.0,289.1181,0.85973614,4.184246e-05,1.1582718,3.2846572
2014-04-08,1089.5211,277.50632,283.64517,100954.47,543248.0,283.3287,0.6587715,2.2053719e-06,4.636769,-0.38027892
2014-04-09,478.5502,276.94788,283.3088,101397.73,617330.7,282.46045,0.32629776,0.0,0.61904526,-0.84561414
2014-04-10,419.8954,278.16995,284.90137,100885.02,917058.7,284.80338,0.08039856,0.0,-0.7587573,-1.4085827
2014-04-11,569.47485,279.25272,285.176,100589.38,744424.0,284.87228,0.49834952,0.0,-0.34945616,-3.3995392
2014-04-12,615.03217,278.4869,285.2879,100687.1,704933.3,284.59988,0.88299304,0.0,0.83896446,-2.087597
2014-04-13,599.52094,279.34598,284.10474,100975.945,513256.0,284.05075,0.6450437,0.0,1.76931,-1.4348704
2014-04-14,768.1536,276.7333,284.4294,101064.445,707010.7,283.48837,0.34490585,0.0,1.1642424,-2.8621476
2014-04-15,720.33405,274.1536,282.44424,101417.56,939498.7,281.57498,0.14936829,0.0,-2.4592514,-2.7076943
2014-04-16,582.52814,273.097,283.25833,101349.625,984872.0,282.67767,0.1353302,0.0,-3.1424434,-0.445186
2014-04-17,482.67422,274.21652,285.84842,100793.57,999962.7,285.27567,0.35938644,0.0,0.28671136,0.22709338
2014-04-18,1085.7245,276.03177,284.56992,100364.51,507773.34,284.14255,0.7537308,0.0,-0.27056566,-4.009519
2014-04-19,838.83813,275.6773,283.13724,100028.01,735648.0,281.88638,0.6482709,0.00011481842,-1.982104,-2.9922764
2014-04-20,784.48737,277.02087,285.18787,99152.16,705813.3,285.011,0.72985077,1.4881293e-05,-0.65640384,1.8923092
2014-04-21,314.47018,280.22073,284.56937,99259.25,411645.34,284.6857,0.96923065,6.169081e-05,0.55123264,0.73193425
2014-04-22,613.73596,281.9827,286.11667,99843.72,818450.7,286.11325,0.5078265,6.351868e-05,1.1166782,1.972442
2014-04-23,412.4094,282.05136,286.1807,100579.99,647256.0,286.03082,0.8407071,9.0400375e-05,0.6753686,0.8152447
2014-04-24,507.80185,283.26688,286.96622,100393.664,735301.3,287.54684,0.8488223,0.00027259192,-1.1197764,-1.8630466
2014-04-25,439.71115,283.5666,285.44962,99852.78,460629.34,285.9371,0.85923386,0.00034197172,1.5920054,0.8239956
2014-04-26,516.9637,281.0465,282.43246,99763.63,276666.66,282.83505,0.7455279,0.00022691488,0.16172664,4.2314267
2014-04-27,811.44604,281.1877,283.4493,99297.87,627234.7,283.3839,0.6895828,0.00023327272,1.0202223,4.3413506
2014-04-28,654.26855,281.4963,284.3382,99705.35,639882.7,284.24188,0.7192256,9.8983444e-05,-0.027839025,2.4900773
2014-04-29,305.3904,281.2987,284.1225,99908.6,532058.7,283.26382,0.7951024,0.00041532516,0.32897505,0.6720886
2014-04-30,448.45456,282.73578,286.98297,99955.41,761626.7,286.29196,0.66413116,0.00012469292,1.0606569,-1.5534185
2014-05-01,469.30435,283.43307,284.4344,99899.4,517893.34,285.30646,0.8425357,0.00047806898,2.0131347,0.816288
2014-05-02,775.06903,282.13242,284.59793,100517.164,554053.3,284.89603,0.77878696,5.0822895e-05,0.81357,-4.4448543
2014-05-03,1009.5198,275.9721,283.53958,101167.07,776525.3,283.1094,0.50351334,0.0,-1.0712458,-4.1510854
2014-05-04,636.8516,276.7279,284.9742,100952.66,994928.0,283.69498,0.45728555,0.0,-1.1512038,-1.9094092
2014-05-05,429.79346,278.90845,287.05634,100147.82,1109762.6,286.91953,0.6772168,0.0,-1.6051884,1.749443
2014-05-06,785.86127,284.0408,287.62247,99766.43,630949.3,288.48343,0.77720517,0.00021044414,3.0782242,2.8246803
2014-05-07,890.39716,283.05002,286.0563,100219.24,756056.0,286.70013,0.6701215,6.171068e-05,3.831866,2.0419495
2014-05-08,775.1462,283.16733,285.73666,100306.37,418810.66,286.10916,0.99450684,0.00016198556,4.0047965,3.5021343
2014-05-09,1077.2233,283.32156,287.4934,100438.97,667168.0,288.3096,0.7969475,0.00010601679,4.5808945,1.6446043
2014-05-10,893.7867,283.4813,285.0761,99994.93,290618.66,286.1645,0.83877945,0.0003514886,4.01907,3.64125
2014-05-11,1321.2328,280.31497,284.28494,99847.09,851258.7,284.5226,0.518987,0.00022174914,5.8058,2.0152671
2014-05-12,853.3577,279.9095,283.59506,100195.85,703336.0,283.42035,0.7482796,0.00014897187,4.1981716,1.6317202
2014-05-13,779.21094,279.96786,283.9379,100757.63,859074.7,283.52286,0.45233282,0.00013311704,3.287344,-0.8859558
2014-05-14,710.96295,280.67258,285.3019,101730.37,808088.0,284.7153,0.4338951,3.6537647e-05,1.3232886,-2.4235446
2014-05-15,846.72534,277.12418,284.5984,102115.98,1103373.4,284.09576,0.088157654,0.0,-1.7678732,-2.8974266
2014-05-16,813.5301,278.98584,286.24487,101647.914,1089216.0,286.13058,0.13856252,0.0,-2.270507,-3.287283
2014-05-17,676.5677,280.67926,288.24802,100908.44,1088517.4,288.37546,0.09730276,0.0,-1.5857252,-2.8284595
2014-05-18,664.8752,282.24728,290.0705,99982.76,1067426.6,289.8472,0.203317,0.0,-1.4844462,0.5693442
2014-05-19,691.0733,282.6633,291.3133,99228.586,1078677.4,291.62848,0.44709778,0.0,-1.8474426,2.9040318
2014-05-20,602.5019,284.83768,289.08292,99682.945,647176.0,288.988,0.86324054,0.00034209093,0.1711591,2.88787
2014-05-21,546.2671,286.1016,288.4241,99461.12,513288.0,287.84116,0.99160385,0.0007786155,-1.820797,2.0468948
2014-05-22,1013.1176,282.04843,287.49707,99342.35,905402.7,287.74106,0.43934378,1.6887983e-05,-0.0060920715,4.520924
2014-05-23,723.8392,282.99243,286.85596,99618.01,737834.7,286.577,0.8763593,0.0001458923,0.47488022,4.2791266
2014-05-24,916.51117,282.40396,285.7353,100083.69,759645.3,285.67245,0.5926234,8.279085e-05,0.9560502,5.12608
2014-05-25,551.6309,282.4545,287.80127,100543.695,830893.3,287.32834,0.68095523,0.0,-0.7669576,0.14491527
2014-05-26,363.40466,284.99423,287.16684,100269.164,464290.66,287.1863,0.9449005,0.00025081635,0.9239362,-1.3765894
2014-05-27,779.4798,284.84735,286.67844,100216.31,701805.3,286.83032,0.8011856,0.00031350055,3.8297012,0.18817902
2014-05-28,449.71347,284.2805,285.51608,100107.82,332394.66,285.44748,0.8448245,0.00026694933,2.4067852,0.6224022
2014-05-29,576.2248,283.24338,287.26328,100361.01,918237.3,287.31708,0.47545624,6.020069e-06,1.8397579,0.89982796
2014-05-30,514.09235,284.4491,289.18912,100726.77,756440.0,288.9659,0.6265437,5.6624413e-05,0.021128336,-2.1110718
2014-05-31,791.4156,282.60873,289.38144,100974.51,1013149.3,288.65018,0.4914042,0.0,-0.120708466,-3.189101
2014-06-01,524.6107,282.51703,288.18198,100965.16,727213.3,287.2962,0.6816762,2.1159649e-05,0.6259149,-2.1825218
2014-06-02,473.4221,283.9744,288.64044,100691.164,645909.3,288.34604,0.739872,8.225441e-06,1.4941673,-1.0714957
2014-06-03,460.7054,285.30493,288.67303,100200.38,662154.7,289.10147,0.923804,7.6135e-05,1.5084833,1.3155454
2014-06-04,649.4176,284.0286,286.13016,99548.98,373552.0,286.6493,0.7672017,0.00067110854,2.3525536,1.6433195
2014-06-05,845.4299,280.27847,286.87723,100155.68,999981.3,286.9129,0.4638443,0.0,1.2427648,2.0396187
2014-06-06,411.6134,284.83313,291.5988,99972.875,1176762.6,292.48737,0.56140137,0.0,-2.947115,0.9898675
2014-06-07,470.0718,289.2498,294.50717,100056.336,839085.3,294.92093,0.58768845,1.7523766e-05,0.38267007,1.7964159
2014-06-08,484.532,289.99173,295.06058,100472.07,1015557.3,294.77756,0.42127863,0.00037030378,-0.618927,-0.91271466
2014-06-09,356.25204,291.19418,294.3301,100278.35,928525.3,293.97495,0.65235776,0.000857532,-0.2835318,-0.74917537
2014-06-10,425.2273,288.78867,292.43137,100675.125,779266.7,291.67407,0.6662267,0.00011869272,1.0610136,-0.56969005
2014-06-11,641.5046,286.7964,292.68536,101257.97,1003760.0,292.34952,0.5585594,0.0,-0.87919235,-2.7576263
2014-06-12,569.96765,284.91718,292.34317,101303.586,1141880.0,292.36655,0.11303711,0.0,-1.2216543,-3.5543613
2014-06-13,686.8798,285.46152,292.20474,100963.875,1205778.6,291.90823,0.17809296,0.0,-1.094052,-3.5341651
2014-06-14,850.45996,284.9017,290.7181,100856.336,962861.3,290.25473,0.417408,2.2013983e-05,-0.98391277,-4.6527467
2014-06-15,920.21655,283.4634,289.03772,101013.9,820901.3,288.56918,0.46941248,2.0424524e-05,-1.3584944,-5.0682435
2014-06-16,919.23804,283.37793,289.73737,101007.35,1082693.4,288.61478,0.60279465,0.0,-1.2501055,-5.1650243
2014-06-17,1005.0886,283.45096,289.30405,100977.56,829448.0,288.38287,0.93859863,0.0,-1.4434382,-4.9029927
2014-06-18,866.9522,284.37897,290.22003,100943.43,996040.0,289.9716,0.3424492,0.0,-1.1711565,-4.574871
2014-06-19,640.23895,284.50467,290.93536,100860.53,1106469.4,289.63257,0.45318857,0.0,0.23548317,-2.6451023
2014-06-20,777.2625,283.30884,290.4761,100766.805,914466.7,289.31277,0.46047974,0.0,-1.4559174,-2.9973633
2014-06-21,666.40424,282.56427,291.40662,100600.28,1243946.6,290.41196,0.12708282,0.0,-2.3287086,-1.8662637
2014-06-22,776.8305,283.4327,292.949,100659.02,1179770.6,292.42642,0.4184443,0.0,-2.6172035,-2.2079346
2014-06-23,732.8093,283.26666,292.51675,100698.1,957301.3,291.76816,0.84104156,0.0,-2.3021953,-2.7210863
2014-06-24,820.4514,284.15054,293.4342,100456.445,1127168.0,292.64536,0.17906697,0.0,-0.5679779,-3.020073
2014-06-25,831.2793,283.2922,291.7969,100231.805,1077496.0,290.654,0.30324173,0.0,-1.3021113,-3.1285763
2014-06-26,710.0817,282.8853,291.96402,100187.25,899634.7,290.87134,0.70183945,3.1232834e-05,-0.20876884,-0.39899063
2014-06-27,652.98285,287.51187,291.9886,100230.055,871058.7,291.3752,0.7841962,8.930763e-05,2.2845478,1.9164848
2014-06-28,294.36847,286.8829,288.82065,99841.63,296624.0,288.3568,0.9893277,0.000588278,0.742836,-0.19893074
2014-06-29,476.8663,285.40732,287.59268,99981.75,621528.0,287.96634,0.7218717,0.00044320026,2.044112,-0.47513643
2014-06-30,577.9913,283.72763,290.2263,100492.66,907304.0,289.2111,0.57558566,0.0,0.34096146,0.13397343
2014-07-01,731.63135,283.48422,290.9551,100461.06,769226.7,291.3922,0.6345075,0.0,-2.6276016,-1.7234135
2014-07-02,602.6248,283.6007,292.36307,100813.97,1198608.0,292.16696,0.48746872,0.0,-1.3298715,-2.8369153
2014-07-03,695.0738,284.81613,294.58832,100854.24,1223821.4,295.09836,0.124687195,0.0,-0.109697975,0.091714226
2014-07-04,481.27725,288.98502,293.6529,99845.695,689821.3,293.6224,0.75345737,0.00016244252,0.08421898,2.64556
2014-07-05,1019.4766,289.32706,291.89175,99573.34,338496.0,292.78116,0.8940951,0.00019107263,3.5047321,4.675846
2014-07-06,591.4713,287.74518,289.55466,99615.75,545464.0,290.2434,0.84922534,0.00037161508,1.6622194,2.6637223
2014-07-07,457.52954,285.27286,289.82278,100356.945,735104.0,289.31952,0.89130145,2.1318594e-05,-0.19592603,-0.7484067
2014-07-08,499.90683,285.3901,289.17685,100252.305,742194.7,288.58304,0.84730655,0.00026355186,1.7596302,-1.4143518
2014-07-09,753.23413,285.71317,287.06992,100300.0,409338.66,287.4044,0.8957545,0.00051961344,3.572642,-2.5794334
2014-07-10,696.9858,286.22665,287.75995,100209.805,206805.33,287.7968,1.0,0.0006078283,3.541151,-4.2831473
2014-07-11,597.0212,287.06458,289.31897,100419.836,497213.34,289.32883,0.9036522,0.00023011367,1.5311648,-2.3168762
2014-07-12,495.08655,287.95486,291.22125,100266.38,558682.7,291.11047,0.9218941,1.8874804e-05,1.5206438,-0.22573853
2014-07-13,454.87552,289.0981,290.0804,99883.805,381914.66,290.78253,0.84914273,0.0006699562,2.4138107,1.0424137
2014-07-14,603.22064,285.64374,289.72668,100342.26,545856.0,290.57092,0.6258583,4.561742e-05,2.5359218,-0.28879294
2014-07-15,445.69507,287.42532,292.4117,100812.27,715178.7,292.7324,0.5583026,0.0,0.78046674,0.33569336
2014-07-16,611.16003,289.345,295.76288,100858.84,1009346.7,296.2045,0.2442983,0.0,-0.7258231,-1.1333866
2014-07-17,574.7802,289.63678,296.53796,100606.04,1165520.0,297.5709,0.110201515,0.0,-2.1873486,-0.6227576
2014-07-18,407.77945,292.11606,298.6196,100014.98,1112861.4,299.53418,0.54458874,0.0,-1.7319832,1.6920286
2014-07-19,377.37122,291.83997,297.5732,99592.47,807288.0,297.12955,0.9297231,0.00064178306,-0.27872467,0.5234699
2014-07-20,472.99002,290.39902,293.7586,99815.03,698808.0,292.85953,0.94397354,0.00074956816,1.4389681,-0.15349515
2014-07-21,637.5879,289.754,292.51755,100406.4,558784.0,292.65512,0.7037824,0.00011229515,2.7827027,-3.1093242
2014-07-22,607.0811,289.5603,291.98465,100673.164,482160.0,292.3757,0.68722916,1.2298425e-05,0.7177474,-3.839737
2014-07-23,517.4741,290.73325,295.55835,100304.9,858560.0,295.23483,0.6264903,2.7259191e-05,-1.1217741,-2.9535458
2014-07-24,577.69086,289.60367,296.13925,100053.04,1051301.4,296.41354,0.22755305,5.2352745e-05,-0.6543369,-2.200936
2014-07-25,608.50323,287.44626,294.48135,100042.49,1026077.3,294.67288,0.13917923,0.0,-0.2485733,-2.60923
2014-07-26,545.01855,288.6194,293.68094,100269.47,867992.0,293.30972,0.45911026,3.6100548e-05,1.0038713,-2.586216
2014-07-27,542.699,289.3974,295.0586,100417.43,963893.3,294.63754,0.5534236,7.710854e-05,1.8810316,-0.9982274
2014-07-28,642.7233,287.9359,292.57028,100040.51,708704.0,292.10898,0.7405078,0.00022433202,2.0517838,-1.8838278
2014-07-29,668.0904,288.35483,291.7307,100053.24,467314.66,291.17624,0.86908597,8.51353e-05,1.7383982,-3.4301937
2014-07-30,661.8988,287.17746,293.49484,100256.23,866440.0,293.05887,0.2854042,1.0947387e-05,1.5332438,-2.6332233
2014-07-31,598.3337,286.46347,293.69937,100256.164,1058957.4,292.68655,0.47604498,0.0,0.5220483,-1.240148
2014-08-01,495.11694,288.3184,294.81665,99722.44,880016.0,294.33694,0.47200775,1.3033549e-05,-0.4768041,0.12684505
2014-08-02,725.1241,287.7214,293.09317,99416.24,780538.7,292.8907,0.73802185,0.0,1.8880125,2.9457111
2014-08-03,423.62143,288.81964,293.1577,99852.31,746602.7,292.03482,0.62192535,0.0002745986,0.9701112,0.47978464
2014-08-04,595.7088,285.87372,291.96194,100425.72,784760.0,291.4428,0.43053436,1.8099943e-05,0.2280159,-1.7330608
2014-08-05,557.6137,285.74405,293.15283,100684.1,850610.7,292.7948,0.5243352,3.8146973e-06,0.4268621,1.0877787
2014-08-06,407.54443,289.09174,290.57904,100253.65,260136.0,291.1295,0.9262161,0.00047490993,1.0045534,2.3332207
2014-08-07,330.8923,290.1835,292.62915,100182.99,554050.7,293.02615,0.8160985,0.0001013875,-0.51618767,0.61586446
2014-08-08,479.09714,291.03766,291.39352,99662.54,344112.0,292.5397,0.98097104,0.00072912377,0.51550674,2.85761
2014-08-09,776.87506,287.10782,291.37967,99868.59,580792.0,291.62857,0.8338801,1.0669231e-05,1.9461313,1.929835
2014-08-10,826.75446,288.29434,291.2715,99427.0,533557.3,292.01938,0.6731885,0.000344793,2.3256474,2.9976757
2014-08-11,874.58124,284.49445,289.89493,100165.35,840410.7,289.8594,0.4057757,4.9551327e-05,3.6660283,2.2936459
2014-08-12,654.71783,286.10254,289.22195,100007.46,683845.3,289.3964,0.41278586,0.00025417408,2.4124024,2.8436878
2014-08-13,571.51764,285.51593,288.27762,99591.1,443176.0,289.1004,0.74324036,0.00013566017,2.8572254,-0.2537543
2014-08-14,726.0307,285.61237,289.14932,100025.99,737816.0,289.02884,0.62751895,0.00045275688,3.0387294,1.3213571
2014-08-15,771.5616,284.77548,288.53183,100359.32,717122.7,288.45953,0.49570847,1.7325083e-05,3.4970856,-0.6449922
2014-08-16,646.955,284.4548,289.86316,100915.26,823088.0,289.8439,0.2603213,2.5828679e-06,1.9000626,-0.31829262
2014-08-17,995.20856,283.62527,289.54965,100309.49,695576.0,289.2941,0.85639316,0.0,3.9569466,2.257267
2014-08-18,796.55566,283.7921,289.47128,99934.46,619602.7,289.20587,0.6700528,1.6113123e-05,3.2304046,-0.021069208
2014-08-19,656.2712,282.33896,288.2015,100216.98,677184.0,287.3619,0.48306528,7.748604e-06,2.9118779,-0.6644605
2014-08-20,554.5551,281.94992,287.61777,100502.625,733272.0,286.85434,0.38552094,3.2345455e-05,1.8368078,-0.66100055
2014-08-21,570.9269,280.7888,287.11032,100527.99,675933.3,286.64606,0.39643478,4.748503e-06,1.9292164,0.92043686
2014-08-22,747.7949,282.5651,288.61887,100223.85,686813.3,288.46146,0.6890132,0.0,3.1104,1.3727442
2014-08-23,834.05444,282.35577,288.1428,100421.74,732712.0,288.06253,0.4629911,2.9404957e-06,3.043193,-0.4520626
2014-08-24,533.742,282.5577,288.14563,100697.93,606570.7,287.6898,0.65217716,4.430612e-06,1.6631094,1.0487442
2014-08-25,429.61636,286.57037,287.37662,99950.695,151720.0,288.07385,0.99984866,0.00095107156,0.61907893,3.5768375
2014-08-26,653.3791,288.28186,289.5477,99429.19,505608.0,290.44846,0.6753375,0.0003350576,2.5395615,1.456056
2014-08-27,377.0061,288.0124,290.04465,100173.32,480426.66,290.598,0.75287753,5.0822895e-05,1.0545381,1.5233206
2014-08-28,535.7589,288.4559,291.4191,100229.875,404088.0,291.8509,0.9432284,4.551808e-05,1.7720293,2.568751
2014-08-29,626.55914,286.25693,291.2484,100507.82,726656.0,291.14938,0.58303195,2.5232632e-06,2.3879795,0.39525032
2014-08-30,654.99115,286.6074,289.9776,100662.22,551149.3,290.24957,0.7276268,1.5536943e-05,2.807422,0.5314503
2014-08-31,725.9017,284.93167,288.8878,100629.76,519752.0,289.29398,0.48224768,1.124541e-05,3.1434898,-1.7271467
2014-09-01,414.58524,285.06302,289.791,100885.664,611280.0,289.31863,0.36149088,0.0,0.6960557,-1.2287573
2014-09-02,376.65848,287.35327,290.71384,100843.38,661837.3,290.9453,0.36580023,1.3927619e-05,-1.003776,-1.6452999
2014-09-03,565.6462,286.2856,290.82336,100630.13,680618.7,290.9421,0.19942601,0.0,-2.5553741,-1.9949627
2014-09-04,426.38095,286.94992,290.50357,100294.81,399093.34,290.47144,0.6956291,1.7344952e-05,-1.6101755,-1.4723345
2014-09-05,391.26147,288.20428,292.1131,100178.5,499280.0,291.90747,0.6414757,1.5596548e-05,0.43571028,-1.6071249
2014-09-06,484.4244,287.95828,291.93405,100137.09,645789.3,292.13004,0.55685806,1.0430813e-05,0.28823724,-1.4355526
2014-09-07,415.84958,287.56046,291.9447,100188.34,730637.3,292.46408,0.18295924,0.0,-0.7793191,-0.94889134
2014-09-08,502.7178,287.09283,292.6097,100391.81,773509.3,292.40872,0.05680847,0.0,-1.6671448,-2.1768837
2014-09-09,446.68234,284.93008,290.7911,100631.84,713472.0,290.43546,0.52084476,0.0,-1.0569191,-2.8202686
2014-09-10,667.4495,283.3435,289.24344,100549.51,728538.7,288.51218,0.24658585,0.0,-2.091729,-3.3821507
2014-09-11,648.9687,282.97073,288.31583,100592.32,565077.3,287.9004,0.3525238,0.0,-2.100732,-2.9939263
2014-09-12,565.43243,283.66217,289.41025,100823.06,773016.0,289.19553,0.00911967,0.0,-1.6447939,-2.61921
2014-09-13,589.0313,285.71286,290.56595,100930.99,529677.3,290.1218,0.42674765,0.0,-2.1504192,-3.1970036
2014-09-14,575.95245,285.87396,290.75156,100555.06,352005.34,290.14487,0.78977203,8.881092e-06,-2.5852096,-2.4795475
2014-09-15,408.4768,286.5842,291.83536,100161.9,568008.0,291.01242,0.4566269,2.503395e-06,-1.7375889,-1.1699543
2014-09-16,435.016,286.62003,291.98532,100002.28,638853.3,291.72617,0.33596802,0.0,-1.8216604,-0.5739619
2014-09-17,403.3584,288.53195,292.56778,99592.414,543733.3,293.2218,0.8700765,0.0,-2.1341515,0.5206172
2014-09-18,264.04807,289.23093,292.87097,99607.25,591328.0,292.9484,0.58354825,7.021427e-05,0.005399704,1.8535417
2014-09-19,360.7515,288.80112,293.2416,99880.914,558040.0,292.65192,0.7657674,0.0,-0.2595075,1.9919478
2014-09-20,339.00034,288.97424,292.73587,100232.26,594853.3,292.18954,0.6541519,0.00020273526,0.9892171,0.74697495
2014-09-21,597.3816,286.92194,289.26077,100714.01,303253.34,289.592,0.65682983,0.00012995799,0.13620059,-3.0736618
2014-09-22,715.8371,282.24832,287.0331,101109.88,549789.3,286.34933,0.6749446,0.0,-0.4753132,-3.133464
2014-09-23,515.76227,281.01004,286.56802,100758.07,660154.7,285.4907,0.47022882,0.0,-1.5330582,-2.1562164
2014-09-24,542.45184,282.30145,286.43033,100312.555,460168.0,285.89932,0.79484814,4.529953e-06,1.9401194,-0.8895416
2014-09-25,480.59518,281.79196,286.2131,100935.97,471888.0,286.39426,0.41165414,0.0,1.3560619,-0.593373
2014-09-26,324.15186,282.69156,287.6516,101292.13,648218.7,287.20068,0.23422115,0.0,0.90805817,-0.39818192
2014-09-27,353.60864,284.9919,289.53952,101266.56,639533.3,289.46628,0.279878,0.0,-2.1334999,-0.79140216
2014-09-28,397.349,285.43994,290.3014,100865.9,578610.7,290.21945,0.75999707,0.0,-0.23505592,2.1626472
2014-09-29,329.9578,288.247,290.1375,100984.88,349176.0,290.50797,0.8698883,0.00020831823,0.85067624,2.3496654
2014-09-30,266.54404,287.4758,290.66144,101266.93,513874.66,290.43774,0.46891913,1.24971075e-05,0.85456276,0.63045245
2014-10-01,311.66364,284.96677,290.04922,101428.04,557864.0,289.7598,0.40438843,0.0,0.777736,-0.914615
2014-10-02,273.97626,286.9505,290.19235,101497.93,396042.66,289.7912,0.7864749,0.0,-0.5470359,-1.4630998
2014-10-03,281.1564,285.70724,289.69473,101041.805,530026.7,289.52222,0.33028793,0.0,-0.94760257,-0.5325349
2014-10-04,501.85056,284.58713,288.95633,100298.63,504741.34,288.3948,0.51678723,0.00014905135,1.2659607,0.5043748
2014-10-05,681.9919,281.00217,284.26468,100495.22,219493.33,284.89902,0.99523926,4.1365623e-05,0.51551944,-3.2085927
2014-10-06,562.1895,282.19003,285.28336,99539.03,188650.67,284.45944,0.99748737,0.00030394396,0.176349,4.316097
2014-10-07,848.8672,284.24796,285.3759,99169.34,224800.0,286.49905,0.8772252,8.340677e-05,2.9758472,4.4008923
2014-10-08,716.7885,286.82248,287.76773,99093.28,161498.67,288.4342,0.89942425,0.00062755746,1.0488325,4.539185
2014-10-09,830.7304,285.6046,287.95413,99449.47,303410.66,289.01285,0.76908493,1.3609727e-05,2.132349,3.933242
2014-10-10,391.9326,284.4208,286.79584,100117.125,447437.34,287.01157,0.9650154,0.0,0.16223209,1.8239403
2014-10-11,375.5105,284.30438,287.70035,100092.54,469370.66,287.34628,0.7479184,4.9630802e-05,0.8752925,1.195891
2014-10-12,337.97644,285.04553,285.89096,99464.32,123090.664,286.26804,0.59446335,0.0002833406,-3.132721,0.7710819
2014-10-13,953.0396,283.27194,287.18643,99205.73,437725.34,287.68362,0.41230902,0.0,2.5022213,5.00499
2014-10-14,381.63083,281.42618,284.9891,99600.04,479248.0,285.16837,0.24459584,4.172325e-06,1.9234053,1.7977949
2014-10-15,276.37772,284.22415,285.16562,99422.664,201840.0,285.94797,0.9254125,9.417534e-06,0.35681787,2.4838963
2014-10-16,611.52325,286.95993,288.46133,99426.5,296997.34,289.15768,0.98018265,0.00021294753,2.2987907,3.422034
2014-10-17,479.6262,286.45374,287.80804,100148.24,246224.0,288.41116,0.9404729,8.0267586e-05,1.0360285,2.8958237
2014-10-18,314.30362,287.6475,290.04837,100416.87,455066.66,290.96628,0.06543223,0.0,-0.22110112,3.396232
2014-10-19,448.1398,287.8884,290.3299,100602.68,434984.0,290.95325,0.12073898,0.0,2.2890937,2.6479168
2014-10-20,290.5121,285.2964,286.69818,100708.305,84733.336,286.78165,0.7810631,0.00012691815,2.2255757,0.5197837
2014-10-21,1167.4087,281.8633,284.32126,100204.15,205496.0,285.47244,0.6073354,5.733967e-05,5.644778,0.55723953
2014-10-22,964.37946,278.11813,282.79593,101294.26,290776.0,283.03555,0.6401685,6.854534e-06,3.527776,-1.8151474
2014-10-23,469.41513,281.14304,285.16354,101177.46,345341.34,284.93738,0.78864926,0.0,1.7574526,1.0697021
2014-10-24,337.12668,282.10135,284.6913,100718.32,224768.0,285.43387,0.94163895,9.292364e-05,0.5796216,2.6837387
2014-10-25,117.0975,284.75833,284.84534,100802.305,117594.664,286.3082,0.88224536,1.2715657e-05,0.4423275,0.23416328
2014-10-26,142.0894,284.40283,286.2555,101179.24,226925.33,286.3439,0.95720416,5.7419143e-06,0.013845444,0.3834966
2014-10-27,192.71834,283.01697,285.42188,101006.336,314130.66,284.2872,0.86296463,0.0,-0.98318416,1.1882814
2014-10-28,190.53508,281.85245,282.63333,100521.46,256304.0,282.4296,0.72593814,0.0,-0.99534863,1.9843763
2014-10-29,107.76728,282.7853,283.28232,100537.664,204226.67,283.57434,0.7245229,8.384387e-06,0.030325571,1.630963
2014-10-30,181.26234,284.0562,285.21793,100899.03,370210.66,286.71017,0.2729403,0.0,-0.4453551,2.4173443
