time,marseille_blh,marseille_d2m,marseille_skt,marseille_sp,marseille_ssrd,marseille_t2m,marseille_tcc,marseille_tp,marseille_u10,marseille_v10,brest_blh,brest_d2m,brest_skt,brest_sp,brest_ssrd,brest_t2m,brest_tcc,brest_tp,brest_u10,brest_v10,london_blh,london_d2m,london_skt,london_sp,london_ssrd,london_t2m,london_tcc,london_tp,london_u10,london_v10,berlin_blh,berlin_d2m,berlin_skt,berlin_sp,berlin_ssrd,berlin_t2m,berlin_tcc,berlin_tp,berlin_u10,berlin_v10
2010-02-13,380.28873,268.9805,275.95084,98366.34,10480960.0,273.58762,0.5650342,0.0,2.0455666,-2.2474785,875.945,271.8266,276.87363,101481.305,6050368.0,276.56052,0.5915044,7.1525574e-05,-4.005703,-3.5682385,940.80176,272.30942,274.3108,101430.93,3534528.0,274.84747,0.8456624,0.0004711151,-1.1447004,-4.0769463,396.48923,269.69858,270.57446,100800.43,3969152.0,270.96036,0.96896744,0.0,2.4828224,-1.1964531
2010-02-14,297.59683,271.09506,276.8003,98262.664,10001792.0,275.49722,0.5293503,0.0005478859,1.2234058,-2.6415443,668.18536,272.5958,277.0459,101095.96,7286656.0,276.60806,0.548584,0.0009150505,-2.913435,-2.2106361,298.90933,273.47226,274.05923,100864.164,3082944.0,274.90158,0.86705655,0.00096702576,0.6339283,-2.0002277,155.0708,268.64096,269.3527,100885.375,3896512.0,269.86807,0.9472046,0.0,1.1779143,-0.29201636
2010-02-15,272.18555,271.12228,277.2344,98054.41,12045952.0,275.7736,0.66876477,0.0,-0.22699039,-0.20287578,232.30534,274.99197,277.1926,100199.78,6990976.0,277.6106,0.4899241,0.0009317398,1.2733759,-1.0873972,253.64648,273.02747,273.71457,99861.37,2503360.0,274.35995,0.89117306,0.000106334686,0.2031854,1.4983774,153.42253,267.66965,268.4382,100558.87,6776384.0,269.67563,0.82144547,0.0,0.06797218,-0.032750446
2010-02-16,729.5129,276.4565,279.57956,97445.0,4401216.0,280.2633,0.9677391,0.006064892,-7.185344,0.38705125,471.1925,275.94974,278.12442,99004.5,8679616.0,278.34763,0.4265658,0.0012254715,1.8585199,4.1855946,556.5389,276.32425,276.10098,98607.625,1898368.0,277.02176,0.9554329,0.011534691,1.605875,3.6073883,278.71335,269.21603,269.6486,100113.46,7470464.0,271.36307,0.64269894,0.0,-1.5384121,1.4450346
2010-02-17,631.00116,279.21436,280.42468,97037.44,3009856.0,281.51764,0.9854851,0.014125347,-8.429963,1.2605501,535.634,275.79068,278.19308,98259.69,8607808.0,278.71524,0.39967346,0.002477169,0.857228,4.484834,321.27463,273.3561,275.69998,98354.56,7862976.0,275.81174,0.49227524,0.0014419556,-1.3880113,1.3533236,300.72256,267.66904,269.56912,99534.1,8425600.0,269.78366,0.5211093,0.0,-3.0757148,1.4593214
2010-02-18,381.79785,281.13837,282.19504,97573.65,7141376.0,283.26364,0.9574788,0.00040626526,-3.0519428,0.9600455,857.73016,276.99188,279.39816,98421.4,8851584.0,279.78445,0.6709506,0.006043434,4.279722,1.2186718,322.82132,274.80292,274.99734,98250.69,2581696.0,275.2428,0.92873126,0.004731655,-1.226422,1.7594839,205.60255,271.84726,272.91565,99203.15,3966848.0,273.99475,0.9538142,0.0,-0.34181914,1.975345
2010-02-19,800.7773,278.07617,280.1612,96657.66,4553472.0,281.5126,0.76714325,0.020606041,0.68855286,-4.9259553,624.345,275.02597,278.2045,99287.53,10160832.0,278.1062,0.50496167,0.0030698776,3.6738636,-1.487072,519.17053,272.81485,274.76666,98586.82,7734144.0,275.23325,0.6211751,0.00030565262,3.7974396,-0.8405469,180.32936,273.44678,273.7259,98913.945,6314496.0,275.09482,0.8988838,0.00046777725,-0.39872742,1.986805
2010-02-20,904.43524,271.96793,278.7185,97770.07,13563648.0,279.4449,0.122989655,0.0,6.015223,-4.175121,620.91437,274.9811,278.20663,99407.28,9874560.0,278.36896,0.43883896,0.00047016144,4.36231,0.15947406,301.6852,271.48312,273.3785,98982.445,8974272.0,273.85934,0.32168832,0.00025463104,1.8979136,0.7665704,577.44824,271.30954,272.5804,99015.12,9315968.0,274.9461,0.49384817,0.00022411346,3.3287404,1.5263361
2010-02-21,642.83044,276.02176,279.19458,98125.51,9345664.0,280.07547,0.65583295,0.0051050186,-0.98951405,2.4802768,693.945,278.15173,279.90024,98503.68,6637376.0,280.50168,0.9084689,0.007092476,-1.1257038,4.3217072,413.65076,274.80887,274.5747,98571.09,5374848.0,275.70193,0.8100713,0.007021904,0.64537364,2.6904411,363.4841,270.1029,270.18604,99519.01,7830144.0,272.66556,0.4669075,0.0,1.7482382,1.6744499
2010-02-22,538.8797,279.83954,281.17865,97664.66,5484160.0,281.99686,0.9903781,0.003967762,-6.8934846,1.7251638,535.10364,280.4625,281.456,97620.57,5699456.0,281.73593,0.98368454,0.0050592422,1.4857063,1.0265146,429.66357,275.0771,275.0019,97894.82,1772672.0,275.60355,0.96649045,0.01077652,-2.6203728,-3.206599,331.13492,271.53494,272.67792,98941.32,6540544.0,274.52908,0.88939923,0.0013008118,-0.72189456,3.9941254
2010-02-23,225.2454,280.82376,281.99637,97683.9,12005056.0,283.46704,0.64412814,0.0,-2.6106536,0.079706825,799.29486,280.26752,281.49362,98259.48,10303680.0,282.41293,0.61546326,0.003431797,2.7303295,5.229406,496.66727,274.25555,274.9888,98470.52,2887808.0,275.56625,0.89648694,0.0018043518,-3.805315,-0.8970998,521.53705,273.87308,274.68372,98886.9,2619456.0,275.8942,0.9944064,0.0047249794,0.70640373,0.2924347
2010-02-24,304.52246,279.8445,280.933,98075.305,11889728.0,282.3928,0.7358551,0.0024237633,1.1864122,-1.3132553,992.1683,280.90643,281.44626,98270.88,6733504.0,282.68234,0.58124286,0.004535198,5.2885036,5.373919,521.3115,279.4014,279.42838,98273.76,7252352.0,280.29547,0.78103,0.00303936,-0.95714253,2.5405452,295.3688,272.05878,272.65475,99705.72,2594176.0,272.99606,0.98564273,0.003068447,-2.961293,0.037208557
2010-02-25,320.05356,281.24014,282.89267,98035.51,12782272.0,284.48392,0.9562823,0.0005168915,-2.760568,1.6239548,704.8869,280.5039,281.0919,97959.88,5305152.0,282.07663,0.90144604,0.01746416,1.020031,2.2823207,538.29315,279.81665,279.9034,97929.13,4870848.0,280.6716,0.97041065,0.005526066,0.16346359,2.8684208,272.05096,275.50327,275.58807,99449.34,9005632.0,277.81424,0.6036237,7.104874e-05,-0.8546842,3.2229946
2010-02-26,730.4921,278.59622,282.132,98146.5,14315584.0,284.2207,0.17050552,7.1525574e-05,3.3845394,-1.5083891,1270.3698,276.91336,280.70392,99208.875,11256576.0,281.54916,0.7650299,0.005853176,7.024839,1.0879244,1147.3333,275.2007,278.4251,98131.625,7568768.0,279.19614,0.6225268,0.0009675026,6.8045425,1.7287121,286.83322,276.11826,276.2297,98769.46,3847232.0,278.6648,0.99238586,0.0021214485,0.15781403,2.7853527
2010-02-27,489.28293,277.9034,280.80298,98447.28,7888256.0,281.9366,0.81685895,0.0017871857,-3.519827,1.57105,864.999,279.82642,281.21558,98439.87,6722880.0,281.86386,0.9925601,0.015166283,1.0086561,3.2484589,616.31415,278.56137,279.19345,98582.695,6713792.0,279.99823,0.94612503,0.0062003136,0.7740777,3.4774628,727.374,274.20435,276.17896,99611.62,8182528.0,278.29642,0.6380628,0.0009689331,2.547963,3.2537892
2010-02-28,514.8135,279.69095,282.2737,97920.695,9252608.0,285.0407,0.8888919,6.0081482e-05,-2.2204773,0.076052345,859.29004,276.37805,279.73203,99013.53,10975424.0,280.38593,0.6120618,0.01719141,4.1009746,-4.0006485,770.4072,276.10764,276.95624,98158.99,2698752.0,278.02103,0.9998779,0.0113015175,2.1852028,-3.3879368,753.31866,273.92795,276.9434,98548.62,4960640.0,279.27322,0.9034373,0.002081871,-0.5095806,4.362999
2010-03-01,331.9313,277.60934,281.33096,98707.12,11895232.0,282.49033,0.47177887,0.0,1.5975266,-0.97090214,455.111,275.57132,278.01474,100383.16,5320384.0,278.2955,0.6750641,0.00096559525,-4.0267005,0.7345422,425.37402,273.34622,276.76895,100294.695,10989184.0,277.4114,0.53724796,0.0,2.015292,-0.3509884,1431.9313,273.1301,276.15625,99370.78,6425344.0,277.4266,0.8413175,0.0032982826,7.8552575,2.0607548
2010-03-02,401.56348,276.93466,281.72534,99472.74,15905280.0,283.45798,0.42503738,0.0,2.0591984,-1.945413,646.6546,276.16727,279.80533,101203.945,12845760.0,280.26407,0.7330246,0.0,-4.463995,-0.33640417,355.2692,272.99124,276.5464,101464.62,11701760.0,277.61154,0.4605217,0.0,-0.4792131,-1.1068712,924.06866,271.80023,274.92758,100999.78,8202752.0,275.5125,0.49219003,0.00027561188,5.335769,0.28558478
2010-03-03,832.5744,278.55154,280.82608,98386.66,4749184.0,282.11642,0.9946594,0.016624928,-6.3385797,-2.3364544,491.22546,275.6179,280.71786,100600.49,11565056.0,280.60696,0.5888011,0.0,-4.45121,-1.5679811,613.7958,272.98148,276.06454,101345.12,7875520.0,276.3569,1.0,0.0,-5.0582657,-0.81106377,801.1421,271.52112,274.05215,101326.57,8635264.0,274.56693,0.50965375,0.0012998581,3.9953232,-0.3430462
2010-03-04,658.838,277.43924,281.43967,98166.48,15032064.0,281.68796,0.46877798,0.0014467239,4.2163696,-4.2003136,648.5203,274.31277,279.2272,101202.48,13163520.0,278.5777,0.33484522,0.0,-5.128113,-3.8712933,773.12445,271.64807,275.74826,101654.31,9932160.0,276.2857,0.60389453,0.0,-3.5340374,-2.9263878,594.3641,268.3669,271.74298,101104.1,9461696.0,271.4296,0.35020575,0.0008125305,2.2241821,-1.9202843
2010-03-05,723.862,268.40845,279.3256,98908.1,16196928.0,279.51404,0.0012334188,0.0,2.5028274,-6.4217663,527.7917,271.4231,278.32755,102360.19,14870720.0,277.55124,0.00898997,0.0,-4.5390835,-2.0031872,412.77347,271.43155,274.9987,102141.44,12571776.0,275.56384,0.5099945,0.0,2.605529,-1.5339489,884.65106,264.9121,270.8173,101371.9,9488448.0,270.24417,0.7716611,0.00036859512,1.8094679,-1.7676321
2010-03-06,369.20178,268.92484,278.6021,99119.18,16724160.0,278.2227,0.3115107,0.0,1.6395664,-2.892538,597.43616,274.07285,278.41916,101904.13,11157952.0,277.96298,0.3288282,0.0,-4.9402676,-2.3133957,757.84247,271.81717,275.84268,101985.01,10883648.0,276.12338,0.4010086,0.0,-1.90739,-2.5820725,803.97003,265.3436,271.1237,101602.38,10817408.0,270.3354,0.46023813,0.00043439865,-3.223552,-2.4483242
2010-03-07,669.8363,273.22955,278.49295,98725.25,9914624.0,277.5598,0.5643921,0.0010447502,-5.2075787,-0.13442676,901.8233,268.98712,277.29822,101967.586,15390528.0,275.74805,0.046150208,0.0,-7.807066,-2.4348419,638.8441,267.53757,273.29782,102505.875,11808768.0,273.2911,0.3059578,0.0,-3.5115337,-1.7317168,601.529,266.88858,271.92722,102512.914,9593664.0,271.02084,0.78129196,0.0,1.2659727,-2.5330677
2010-03-08,1018.1351,269.80087,278.77634,98261.47,7309504.0,278.9999,0.99958163,0.0010113716,-6.744818,-0.5868638,945.9502,268.85843,277.78326,101711.13,15662336.0,277.0179,0.04685847,0.0,-7.741604,-3.5557358,651.7679,270.1854,274.5816,102190.68,10416576.0,274.86157,0.35456467,0.0,-2.9585228,-3.4030259,609.8304,267.1807,272.22134,102226.26,7194176.0,271.7474,0.76241046,0.00017118454,-1.4513206,-1.4111639
2010-03-09,487.50293,270.65182,278.35782,97969.03,13741440.0,276.56097,0.7753741,0.0011544228,1.7588571,-1.1592394,1022.59406,272.5967,278.98453,101939.78,12850560.0,278.3712,0.40548196,0.0,-6.288669,-4.769957,883.7659,273.82874,276.69052,102153.195,5821312.0,277.32733,0.843043,6.1035156e-05,-3.0194225,-3.6985462,327.417,265.634,271.7316,102303.87,11846336.0,270.45126,0.27713394,0.0,-0.50941277,-0.9012235
2010-03-10,472.89868,270.92114,278.22015,98273.84,11684928.0,276.6237,0.80208844,0.0004234314,1.8402983,-2.046994,1016.69556,273.73477,279.2733,101848.84,13465216.0,279.08163,0.3691063,0.0,-5.5260754,-6.0257535,795.85443,272.5021,276.22244,102093.63,8332224.0,276.43716,0.8340518,0.0,-2.9064465,-4.296221,378.25024,268.2089,272.71445,102206.88,11477248.0,271.8872,0.16887665,0.0,-2.1401703,-1.0768198
2010-03-11,476.57376,270.18033,277.36017,98609.57,17749440.0,275.83826,0.006919861,0.0,3.4996865,-2.8074505,900.52686,273.5713,278.9439,101709.195,7422144.0,278.28088,0.9067243,0.0,-4.4994183,-5.0322633,687.842,272.4668,275.85406,101674.41,5754880.0,276.44666,0.84935254,0.0,-1.0287966,-3.3070438,361.92273,269.15982,272.65656,101242.24,11423552.0,271.13855,0.6446063,0.0,-0.115669884,-1.9813601
2010-03-12,511.5725,271.4326,278.35715,98960.63,16097856.0,276.98276,0.29007086,0.0,2.069667,-1.8158888,783.27826,274.99625,279.77908,101880.38,10126720.0,279.744,0.75302124,0.00059223175,-0.14664142,-4.4537063,581.4527,275.26422,277.05008,101430.88,7774592.0,277.70966,0.7669347,0.0031056404,1.3558813,-1.9556185,528.6116,273.9299,274.3345,100673.555,2161920.0,274.7265,0.9989166,0.0035734177,3.947312,0.016712189
2010-03-13,361.4827,273.23953,279.59534,99443.66,17311744.0,279.12027,0.14102554,0.0,1.0019493,-2.1243103,683.2092,276.32874,279.75925,102473.66,13165696.0,280.0709,0.45312628,0.0,-2.6775348,-3.7799904,777.1286,275.31497,278.68933,102178.99,9373184.0,279.1394,0.82623166,0.0,1.8873253,-2.174359,967.5296,274.29788,275.8987,100789.91,7569152.0,276.44116,0.93239975,0.003595829,5.515255,-1.4895039
2010-03-14,343.4277,273.257,280.27896,99457.35,18650816.0,280.1549,0.0,0.0,2.0054543,-3.115966,652.2767,275.62418,279.7665,102694.6,12268928.0,279.99792,0.52569324,0.0,0.6302102,-3.4659011,820.2012,275.06827,278.95956,102049.31,8617088.0,280.42264,0.30779013,0.0,3.5587585,-2.687296,1136.2245,274.67203,276.1342,100534.9,4396928.0,276.40442,0.91056824,0.009326458,6.4221616,-1.7866205
2010-03-15,569.85956,272.23355,280.47958,99499.73,17281216.0,281.54172,0.17438634,0.0,2.5077178,-4.158118,333.70334,275.96188,278.96695,102431.9,15271808.0,279.4417,0.15267181,0.0,-0.24350293,0.14534886,730.04193,274.86862,279.16104,101945.65,12479552.0,280.27194,0.44072723,0.0,3.7969837,-1.2094688,691.0107,271.94156,273.6205,100957.85,10796608.0,273.76755,0.7236493,0.0033388138,4.100166,-0.6630821
2010-03-16,295.05652,274.05002,280.7032,99844.32,19073280.0,281.78735,0.019589743,0.0,0.5785122,-2.116267,445.6112,274.6681,279.6253,101860.12,14920768.0,280.20605,0.9579544,0.0,-1.9931837,4.800888,437.7961,273.54675,279.06534,101813.66,14004608.0,279.40707,0.7703476,0.0,1.5066128,1.4618174,702.8195,271.60022,274.23273,101459.445,10316224.0,274.8733,0.8309453,0.00071144104,3.5843716,-1.5717112
2010-03-17,243.39252,277.898,281.42398,100499.695,18364352.0,282.45273,0.45552698,0.0,-0.90651065,1.1083298,368.62692,278.98624,282.11896,101613.66,13142080.0,283.32425,0.95228577,0.0,-0.1790123,4.946546,467.43942,277.53107,281.14127,101440.82,10564736.0,281.31033,0.90655774,0.0,1.9144529,3.3114548,532.6008,274.73166,277.03366,101730.37,6890240.0,278.4306,0.83746594,0.00019550323,3.017114,1.0516077
2010-03-18,457.44955,278.65222,281.83606,100492.81,14097472.0,282.31967,0.7479172,0.0,-2.9538562,2.065253,510.50687,279.72098,282.67703,100898.02,7664320.0,283.87405,0.99855804,0.0031342506,0.7021497,6.5248475,499.83496,277.95798,282.58322,100795.69,11523200.0,283.4852,0.9962718,0.00059890747,0.8900566,4.67829,392.9678,275.98685,280.443,101591.65,13431808.0,282.24252,0.79876965,0.0,2.1664646,1.8520368
2010-03-19,507.37997,279.3896,284.01733,100136.31,18361728.0,285.04913,0.4931183,0.00011205673,-5.6388316,1.2264385,593.1143,283.67343,283.26407,100424.9,3269056.0,284.2608,0.99784976,0.008953571,1.5881786,7.2932515,625.3461,282.38797,282.98862,100356.94,3681856.0,283.43576,0.99660236,0.0038862228,1.9661897,4.153603,484.30966,277.04037,282.69547,101033.23,10154176.0,284.24777,0.8834152,0.0,2.4223664,2.4492981
2010-03-20,556.0134,282.06656,284.5306,99758.88,10969984.0,286.03635,0.9946454,6.1035156e-05,-5.6864715,1.5327181,899.0447,282.14108,283.3418,100104.305,7070080.0,283.6675,0.91157025,0.0008459091,5.432547,4.475996,743.02386,283.68594,283.95157,99662.01,3030528.0,284.41116,0.97599155,0.002594471,2.626273,4.7842236,521.7192,282.29367,283.33725,100390.72,4236160.0,285.22073,0.95899457,0.0024962425,2.8230503,3.053999
2010-03-21,337.1913,284.4938,285.25134,99675.125,9864192.0,286.37396,0.99781036,0.002336979,-3.445903,1.774325,723.6262,278.39728,281.88,101391.5,15301696.0,282.12704,0.5028572,0.0,2.692606,1.8807297,651.32935,278.0458,281.63406,100842.664,12557568.0,281.5927,0.8382988,7.772446e-05,1.7142531,-0.49919382,650.7772,281.52536,282.4486,100458.836,4223424.0,283.73685,0.907533,0.006538868,3.6983025,0.94339246
2010-03-22,178.91722,285.12714,284.87695,99557.875,6986368.0,286.34204,0.99839276,0.015224934,-0.3552939,0.2781442,762.0943,280.4993,282.17734,101259.96,7300032.0,282.93692,0.8442688,0.0009999275,1.8285847,4.9980335,715.8105,278.4766,281.44394,101037.086,10834240.0,281.11996,0.85274124,0.00022935867,2.5527058,4.3373075,506.66724,275.7812,280.38037,101635.414,14970624.0,280.79053,0.60243225,0.0,0.97352284,0.56785774
2010-03-23,195.58081,284.29355,285.32343,99400.375,14484800.0,286.06317,0.6821454,0.00054216385,0.08546702,0.6779804,484.0808,281.61093,282.53867,100726.664,5775808.0,282.84808,0.99794894,0.0009045601,-1.0291977,5.5739765,382.85165,278.67172,279.96103,100859.71,8536128.0,280.06903,0.88303757,0.0004477501,-0.20152028,3.0685241,551.9688,276.31717,281.01694,101294.336,12036864.0,281.96762,0.54199857,0.0,2.6510189,0.42053413
2010-03-24,537.3985,282.77725,284.54312,99061.91,16461824.0,285.41922,0.76614124,0.0005712509,-3.256855,1.7319984,569.3569,281.97665,282.89493,99595.99,7674560.0,283.78143,0.978152,0.0012536049,-1.0373726,5.90131,405.05737,281.4214,283.52158,99808.82,11428032.0,284.33075,0.9650383,0.0035557747,-1.3075548,2.852604,363.74747,276.5127,280.91602,101204.24,13166720.0,281.9184,0.99694186,0.0,-2.9036648,1.440576
2010-03-25,746.58624,283.3786,284.9229,98956.586,13078720.0,286.38474,0.842659,0.0010290146,-5.3268514,3.5416133,776.07324,280.01898,281.5424,99121.914,9337536.0,282.20413,0.7604764,0.007089138,0.5771198,5.9012322,689.56024,282.6802,283.63687,99207.29,8097536.0,284.199,0.822169,0.0047006607,-0.55703545,4.696195,302.34402,279.19272,283.71246,100519.96,16440512.0,285.55368,0.24503326,0.0,-1.9132366,2.1820755
2010-03-26,616.0435,282.72787,284.70987,98974.695,16063360.0,286.3495,0.4763209,0.003250122,-0.053237915,2.5816689,1179.8169,279.90738,282.15112,99271.16,14260800.0,282.84558,0.87610245,0.0015950203,3.4944103,9.008508,963.8794,278.8317,281.8976,99370.78,13223936.0,282.29416,0.8034833,0.00078964233,1.7485605,5.805139,331.02005,280.88925,285.90958,99903.24,14205248.0,287.94284,0.77817917,0.00057697296,-0.7020009,2.026656
2010-03-27,855.35565,279.16702,283.54077,99094.195,18475520.0,284.87277,0.2246666,0.0004515648,4.3533225,-1.3258291,742.12384,281.428,282.57382,100318.49,15043200.0,283.1629,0.8159841,0.00325346,5.9762063,-0.6151765,658.79047,279.52444,281.9895,99732.74,11888704.0,282.42398,0.6501681,0.0,2.8592224,1.1963469,831.5822,278.55927,280.75058,99764.12,8167744.0,281.1231,0.9052849,0.009236336,4.9015403,1.2012705
2010-03-28,671.78796,279.95093,284.4058,99320.664,19775680.0,285.49814,0.33554205,0.0,4.7720337,-2.1080391,520.9859,282.7792,282.57874,100502.086,5816000.0,283.45386,0.99776715,0.0042443275,4.17454,3.9503105,717.9963,278.1189,281.35666,100018.875,10952640.0,281.59595,0.8626531,0.00329113,3.2623901,1.6760998,707.9207,278.1338,280.60208,100106.79,10321920.0,281.35416,0.6763814,0.0016460419,3.3813274,1.7748547
2010-03-29,530.77936,281.0549,284.72064,98713.81,20414784.0,285.44098,0.781676,0.0,-3.295189,2.670781,847.8366,282.04715,282.82034,99106.85,8466432.0,283.388,0.9590289,0.0050673485,0.5772476,8.001429,436.16214,281.64865,282.55878,99181.48,5840960.0,282.53238,0.9746831,0.008358479,-0.15391286,3.334111,238.79234,278.78464,279.34866,100025.69,3998656.0,280.44547,0.85964966,0.0029244423,0.17140453,0.81453896
2010-03-30,993.4129,279.84213,284.00058,98026.25,15066240.0,284.75735,0.38976923,0.005268097,1.0299288,0.51303226,1347.2775,277.32797,281.306,98835.79,16739712.0,281.17923,0.5424321,0.0066370964,9.064027,0.74260587,906.86084,279.09024,280.4935,98019.086,10068416.0,280.9609,0.8124555,0.005900383,2.2045708,5.179943,405.0536,280.5298,283.0106,99410.914,10970048.0,283.13538,0.94505185,0.0,-3.7621448,1.9468294
2010-03-31,790.2429,278.05655,283.30032,98649.305,21154176.0,283.7958,0.19316356,0.0,4.3915825,-0.30085945,1480.2482,274.0101,281.01926,99832.38,20266816.0,280.75958,0.46383157,0.00045108795,8.729961,-3.0713265,1096.8472,274.68784,277.21848,98303.305,5678528.0,277.54874,0.8642222,0.003912449,5.8964653,2.907718,644.9643,277.71436,281.6445,99451.18,10323264.0,282.51886,0.9332555,0.002327919,2.5058403,1.4018179
2010-04-01,763.42114,277.0547,282.89926,98912.27,21398848.0,283.53165,0.3132693,0.0018162727,3.8667424,-2.4869785,974.843,275.14536,280.70874,100599.94,18847744.0,280.57608,0.6347122,0.0022382736,4.059858,2.5861008,1079.1295,273.49545,277.941,99986.02,15866752.0,278.18332,0.6613121,0.0011949539,4.670738,2.0985115,908.4003,272.69522,279.92862,100357.52,16881856.0,280.07712,0.58467865,0.0,3.168134,2.6984055
2010-04-02,442.69785,277.21997,282.57065,99301.625,20946496.0,282.8983,0.4663887,0.0001244545,1.7763348,0.52176285,1195.5936,278.37808,281.54727,99656.04,17013504.0,281.57928,0.58441544,0.006170273,6.3272786,5.720005,851.40875,277.75333,279.26846,99563.54,9315904.0,280.15497,0.8716812,0.0061597824,0.32394218,5.4031105,618.0129,271.7277,279.45346,101129.125,17636032.0,279.19745,0.21754456,0.0,-0.028963089,1.2535337
2010-04-03,662.58276,281.9051,283.96494,99118.94,15497536.0,284.74777,0.94919586,0.001868248,-3.278836,4.4751973,1039.3666,278.0942,281.3668,99326.77,13604928.0,281.11404,0.6559575,0.006942272,5.3690724,1.5958029,676.6999,277.23184,280.19522,99296.94,12832000.0,280.23605,0.8454806,0.004539013,-0.591458,2.7317078,495.98376,274.61563,280.131,100828.31,14716352.0,280.4907,0.65383023,0.00077342987,-2.490221,1.6049175
2010-04-04,886.8279,278.97485,283.60385,99168.24,14935424.0,284.17987,0.64992267,0.010606766,3.1346207,-2.7011516,1017.1482,276.7308,281.56094,101228.53,19297728.0,281.47293,0.60395557,0.0019264221,4.901548,-1.8596395,707.5518,275.24374,279.84457,100359.07,14487808.0,280.2745,0.7514712,0.002571106,3.412656,-1.5752157,535.4112,277.18344,281.55948,100566.74,10041920.0,282.9511,0.8476372,0.000726223,-0.25832367,2.7774456
2010-04-05,736.99786,275.98132,283.34457,99851.03,23129792.0,284.027,0.07327398,0.0,4.589918,-4.497556,1083.7115,279.3782,282.6478,101649.445,16966912.0,282.90152,0.55814487,0.00066947937,2.1065605,6.598513,827.85474,277.37448,280.8016,101413.28,11743744.0,281.39166,0.7677434,0.00047302246,2.7960136,4.619957,674.4875,276.59534,279.50278,101674.87,11277056.0,280.03342,0.50229263,0.00041913986,3.3321056,-0.81790924
2010-04-06,407.43066,278.4683,284.1723,99775.195,22268352.0,284.525,0.77340317,0.0,-3.171014,1.5130152,617.38116,280.7365,283.449,100721.87,14377600.0,283.7742,0.97788745,0.0031089783,0.57682925,5.0601344,660.42804,277.72015,283.3178,100814.945,18872000.0,284.09573,0.87864685,0.0,-0.6854184,4.904698,439.90723,275.1146,280.43597,102124.74,12512640.0,281.012,0.56081134,0.0,-0.729852,1.4157251
2010-04-07,410.69046,279.504,284.29813,99471.97,13554688.0,284.82236,0.80764514,0.0041713715,-1.1572908,-1.527998,624.852,279.54434,282.42712,101628.13,20067200.0,282.33124,0.2571907,0.0007710457,2.7156746,-4.678429,367.88058,278.97153,280.8848,101018.18,8047808.0,282.02582,0.8506546,0.00032901764,1.6111418,-1.9266796,542.23474,273.81924,281.78342,101812.47,19720256.0,282.3716,0.00021489461,0.0,-3.2315502,2.027666
2010-04-08,262.67337,281.52084,284.2563,99543.695,8581248.0,284.7051,0.98904544,0.0012550354,1.0043049,-2.2509048,546.3296,277.70135,282.53622,102527.74,21871232.0,282.27316,0.19371033,0.0,-1.5221437,-3.2854912,481.44156,276.21487,282.4515,102237.445,17450240.0,282.37723,0.27906036,0.0,1.3826008,-1.6919855,488.62125,277.24374,284.26077,101735.49,19580480.0,284.7134,0.6053467,0.0,-0.41211763,0.5355129
2010-04-09,342.39084,281.34317,285.6901,99855.99,21761088.0,286.32877,0.1868655,0.0004887581,0.8902054,-0.96594495,362.31534,277.8044,283.18732,102542.28,22271296.0,283.3802,0.17257817,0.0,-3.5368779,-0.823082,483.2294,278.0109,284.46304,102571.37,17077120.0,284.55255,0.6581103,0.0,0.034492493,-0.70219165,779.82574,276.96036,281.92267,102198.16,11796032.0,282.0252,0.5854111,0.0005311966,3.474434,-2.0031765
2010-04-10,341.6262,281.81827,286.60986,99503.055,23612544.0,287.39392,0.095181786,0.0,1.3409519,-1.0358034,473.24597,278.84195,284.181,102300.72,21850368.0,285.0439,0.8381793,0.0,-5.0268865,-1.6803755,544.5819,278.29,283.7479,102547.93,18873600.0,283.90866,0.6807849,0.0,-2.1505032,-0.83483505,809.1184,276.69156,280.60522,102044.555,13881088.0,280.3717,0.6448326,0.0033392906,1.6766859,-3.3588016
2010-04-11,510.99606,280.1462,284.96667,98490.336,18341120.0,285.63812,0.48615393,0.0036273003,-0.5615476,-1.0794353,726.50385,277.12936,282.62228,101853.836,18955008.0,282.17548,0.89005154,0.0,-6.055078,-4.393156,826.733,276.08206,281.49124,102156.414,14586304.0,281.54153,0.8627434,0.0,-3.2141762,-3.4233074,752.3892,275.908,279.04764,101919.164,9803392.0,278.70926,0.9525655,0.0007286072,-1.8665199,-3.5894043
2010-04-12,523.0728,278.36633,282.99008,98575.63,13387392.0,282.8223,0.8522695,0.0036644936,-0.25170326,-1.2988243,1000.8931,277.34274,282.2679,101716.76,19129600.0,281.90408,0.45986047,0.0,-5.9608097,-4.8708863,855.9895,277.25583,281.63687,101906.26,13179264.0,281.8388,0.5859273,0.0006389618,-2.8894799,-4.5701866,764.3228,276.91565,281.84286,101544.305,18491520.0,281.5814,0.38974252,0.0,-3.1089623,-3.7519493
2010-04-13,478.33835,276.78796,283.42175,98700.07,22797312.0,282.8047,0.19225185,0.00061035156,0.6610832,0.14798863,749.5961,278.45886,282.80734,101531.32,19864448.0,282.40244,0.24252827,0.0,-4.6432786,-5.0209975,863.7759,275.83987,281.7882,101624.99,19956288.0,281.74194,0.6172409,0.0,-2.0941658,-4.78414,529.13,275.7887,282.33133,101250.62,18572480.0,281.5226,0.56107074,0.0,-1.9466642,-3.235068
